圈层ID,总词数,总句子数,平均句长,型例比(TTR),分析性(Analytic),影响力(Clout),真实性(Authentic),积极语气(Tone_pos),消极语气(Tone_neg),净语气(Tone_net),高频词(Top20)
28240,2674,25,178.12,0.0344,0.00374,0.000748,0.000748,0.000748,0.0,0.000748,77(0); 万(1); 元方(2); 血汗钱(3); 智库(4); 复旦大学(5); 上班(6); 21(7); 月(8); 倒贴(9); 教授(10); 牛军钰(11); 夫妇(12); 脑梗(13); 科技(14); 诈骗(15)
19506,44,20,4.05,0.2273,0.0,0.0,0.0,0.0,0.0,0.0,乾(0); 睿(1); 乾睿(2); MA(3)
52688,144,11,22.91,0.5069,0.069444,0.034722,0.020833,0.0,0.0,0.0,填报(0); 志愿(1); 市场(2); 监管(3); 确保(4); 加强(5); 96(6); 本科(7); 强化(8); 服务(9); 标准(10)
22673,379,178,4.16,0.095,0.0,0.0,0.002639,0.0,0.0,0.0,轉發(0); 美(1); 码(2); 教师(3); 资格证(4); 教资(5); 背(6); 发现(7); 感受(8); Badadadididi(9); 热点(10)
31232,25,11,4.45,0.28,0.0,0.0,0.0,0.0,0.0,0.0,good(0); 打(1); call(2)
31831,127,19,11.53,0.5512,0.125984,0.047244,0.007874,0.023622,0.0,0.023622,真的(0); 厉害(1); 顶尖(2); 人才(3); 非常(4); 期待(5); 科技(6)
27168,593,9,111.67,0.1298,0.080944,0.015177,0.016863,0.0,0.0,0.0,考核(0); 体系(1); 排名(2); 雷泽(3); 诺夫(4); 中士(5); 所在(6); 省份(7); 为例(8); 高校(9); 里(10)
45825,1177,71,27.7,0.2659,0.1113,0.017842,0.023789,0.00085,0.0,0.00085,不是(0); 女性(1); 男性(2); 读书(3)
47395,64,30,4.13,0.0781,0.0,0.0,0.0,0.0,0.0,0.0,给力(0)
1903,301,14,32.93,0.5781,0.089701,0.006645,0.023256,0.013289,0.016611,-0.003322,省会(0); 小(1); 四线(2); 城市(3); 码农(4); 难(5)
18601,145,19,14.0,0.5448,0.068966,0.041379,0.0,0.0,0.0,0.0,张(0); 作风(1); 流行病学(2); 教授(3); UCLA(4); 危机(5); 世界银行(6); 这算(7); 好消息(8)
46148,81,17,8.53,0.5679,0.061728,0.024691,0.049383,0.0,0.0,0.0,doge(0); 高学历(1); 综合(2); 能力(3); 情绪(4); 学历(5); 申论(6); 认为(7); 高(8); 其实(9)
34392,182,20,15.95,0.5549,0.065934,0.0,0.010989,0.005495,0.0,0.005495,特朗普(0); 傅正(1); 美国(2); 抢劫(3); 4(4); 问题(5)
44857,59,16,6.69,0.4746,0.067797,0.0,0.0,0.0,0.0,0.0,专业(0); 低空(1); 工程(2); 教育部(3); 首次(4); 建立(5); 战略(6); 急需(7); 超常(8); 设置(9)
44676,1063,95,16.72,0.095,0.001881,0.000941,0.0,0.0,0.0,0.0,话筒(0); 新闻(1); 法治(2); 速览(3); 政法(4); 山西(5); zfw(6); 平安(7); 浦城(8); 6(9); 名(10)
46687,84,39,4.26,0.0714,0.0,0.0,0.0,0.035714,0.0,0.035714,哈哈(0); Repost(1)
27659,45,15,5.6,0.2667,0.0,0.0,0.0,0.022222,0.0,0.022222,考研(0); 师兄(1); Allen(2); 小(3); 小朋友(4); 加油(5); 吖(6)
47205,2719,268,15.17,0.2508,0.084222,0.015447,0.026848,0.034939,0.001471,0.033468,真的(0); 瞧(1); 诹(2); 曰(3); 胁(4); 特堵(5); 仍(6)
46554,275,47,10.06,0.1127,0.0,0.0,0.0,0.0,0.0,0.0,高校(0); 毕业生(1); 百日(2); 千万(3); 专项(4); 行动(5); 2025(6); 年(7); 启动(8)
50241,622,53,19.55,0.2508,0.054662,0.004823,0.004823,0.004823,0.009646,-0.004823,财富(0); 装备(1); 首富(2); 参阅(3); 张一鸣(4); 首登(5); 中国(6)
44468,1396,107,20.41,0.1669,0.086676,0.00788,0.018625,0.000716,0.011461,-0.010745,完全(0); 赞成(1); 通缩(2); 扬韬(3); 难(4); 商品(5); 价值(6)
51662,1315,104,20.74,0.1909,0.08365,0.020532,0.038023,0.007605,0.0,0.007605,good(0); 靠(1); 更(2); 像(3); 一样(4); 中国(5)
48110,28,10,5.1,0.3929,0.0,0.0,0.035714,0.0,0.0,0.0,1(0); 视频(1); 了解(2); 具身(3); 智能(4); 训练(5); 师(6)
49238,1096,48,42.54,0.0931,0.067518,0.016423,0.002737,0.0,0.0,0.0,http(0); t(1); cn(2); 图里(3); 父母(4); 家庭(5); 这种(6); TheOnlyXYZ(7); 用户(8); EP1nDpj(9); 宣扬(10)
52779,3021,1120,4.97,0.1145,0.031778,0.007282,0.00331,0.009599,0.000662,0.008937,夸克(0); 智慧(1); 希望(2); 小(3); 成功(4); 爱心(5); 快乐(6); 挑战(7); 黄人(8); 喜悦(9); 勇气(10)
45794,1510,173,14.52,0.1907,0.108609,0.015894,0.017219,0.001987,0.0,0.001987,宝玉(0); xp(1); 过程(2); 能力(3)
47361,59,9,10.22,0.5932,0.118644,0.016949,0.0,0.033898,0.0,0.033898,热情(0); 冒险(1); 欢快(2); 梦想(3); 勇气(4); 火焰(5); 和谐(6); 慈善(7); 拥抱(8); 忍耐(9); 勇敢(10); 潇洒(11); 一种(12)
48970,202,46,7.61,0.2723,0.00495,0.00495,0.00495,0.0,0.0,0.0,中国(0); 消费(1); 升级(2); 8(3); 组(4); 关键词(5); 解码(6); 动能(7)
46532,99,15,10.73,0.2626,0.030303,0.0,0.0,0.0,0.0,0.0,佛心(0); 蛊虫(1); 2(2); 能力(3); 顶层(4); 超高(5); 提前(6); 规划设计(7); 产业资本(8); 不管(9); 国企(10); 私企(11)
46845,92,13,11.46,0.6522,0.130435,0.01087,0.0,0.0,0.0,0.0,还(0); 家政(1); 可是(2); 活着(3); 他们(4); 死亡(5); 之前(6); 这些(7); 衣食住行(8); 怎么办(9)
46506,205,34,9.68,0.1415,0.0,0.0,0.0,0.0,0.0,0.0,闵行(0); 古藤马桥(1); 虹桥(2); 事关(3); 志愿(4); 填报(5); 重要(6); 提醒(7); 今日(8)
50461,811,374,4.25,0.0789,0.011097,0.001233,0.0,0.002466,0.0,0.002466,志愿(0); 高考(1); 填报(2); 报考(3); Repost(4); 张(5); 雪峰(6); 番茄(7); 遇到(8)
46091,244,20,19.9,0.6721,0.094262,0.008197,0.032787,0.004098,0.0,0.004098,视频(0); 拍(1); 短(2); 能(3)
46681,208,16,20.25,0.5817,0.096154,0.0,0.043269,0.0,0.0,0.0,有钱(0); 笑(1); cry(2); 污(3); 无聊(4); 路人(5)
46206,153,17,14.82,0.634,0.065359,0.013072,0.006536,0.0,0.0,0.0,的话(0); 2(1); 年(2); 高级(3); 核心(4); 只(5); 门槛(6); 再次(7)
46125,88,20,8.45,0.5568,0.0,0.022727,0.011364,0.011364,0.0,0.011364,Repost(0); 草泥马(1); 加州(2); 男大(3); 985(4); 允悲(5); 49(6); 年入(7); 国军(8)
52144,1999,630,5.66,0.1746,0.041021,0.008504,0.006503,0.009505,0.002001,0.007504,志愿(0); 夸克(1); 希望(2); 喜悦(3); 小(4); 力量(5); 智慧(6); 梦想(7)
45823,155,45,5.96,0.2194,0.006452,0.032258,0.019355,0.0,0.0,0.0,猪猪(0); 公司(1); 太猛(2); 江东(3); 猫(4); 草(5); 吴(6); 港(7); A(8); 目前(9); Repost(10); 国内(11)
45882,186,44,7.55,0.4516,0.075269,0.005376,0.0,0.005376,0.0,0.005376,_(0); 快递(1); 妈妈(2); 更(3); Repost(4)
32243,32,16,3.88,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,申论(0); 努力(1)
46435,125,51,4.61,0.192,0.016,0.0,0.0,0.0,0.0,0.0,非常(0); 专业(1); 学校(2); 转(3); 高考(4); 报考(5); 参考(6); 得(7); 道理(8); 选(9); 比选(10); 重要(11); n(12)
53034,2837,299,14.51,0.2506,0.089179,0.014099,0.017977,0.031019,0.001057,0.029961,夸克(0); 鸦(1); 矫坪(2); 焉狈(3); 市直(4); 尚堂(5)
44024,177,19,15.47,0.6497,0.096045,0.022599,0.050847,0.0,0.0,0.0,老师(0); 能(1); 意見(2); 该(3)
45332,332,41,12.93,0.4398,0.036145,0.0,0.018072,0.009036,0.0,0.009036,营销(0); 靓丽(1); 橙子(2); 钓鱼(3)
30314,93,26,6.08,0.5269,0.043011,0.021505,0.021505,0.010753,0.0,0.010753,轉發(0); 专业(1); 啦(2); 咖啡(3); 准备(4); 来访(5); 朋友(6); 讲(7); 校史(8); 简版(9)
27665,132,64,4.16,0.1591,0.0,0.0,0.015152,0.0,0.0,0.0,Repost(0); 长远(1); 感觉(2); 没(3); 那么(4); 简单(5); 翻天覆地(6); 振兴(7); 乡村(8); 第一部(9); 1(10); 必备(11)
30328,1123,60,33.48,0.1434,0.057881,0.00089,0.002671,0.0,0.0,0.0,专业(0); 热门(1); 高考(2); 四十年(3); 大学(4); 起伏(5); 哪些(6); 如今(7); 被抛弃了(8); 点(9)
20564,241,14,29.64,0.6266,0.058091,0.024896,0.029046,0.004149,0.0,0.004149,大(0); 不是(1); 潮(2); 经济(3); 衰退(4); 全球(5); 现象(6); 只有(7); 我们(8)
51706,40,18,4.28,0.25,0.025,0.0,0.0,0.0,0.0,0.0,琢磨(0); 验证(1); 篇文章(2); 启发(3)
51539,2585,306,13.26,0.2623,0.089362,0.013926,0.02205,0.025532,0.001161,0.024371,夸克(0); 志愿(1); 报告(2); 智慧(3); 快乐(4); 高考(5); 一下(6); 河南(7); 勇气(8)
47670,448,20,37.65,0.2768,0.051339,0.002232,0.013393,0.0,0.0,0.0,闽(0); 南疆(1); 回复(2); 信仰(3); 特斯拉(4); 投资者(5); 叙事(6)
46330,540,54,15.67,0.387,0.148148,0.011111,0.040741,0.014815,0.0,0.014815,夸克(0); 真的(1); 全面(2); 专业(3); 太(4); 非常(5); 不错(6)
44862,26,9,5.44,0.4231,0.0,0.0,0.0,0.0,0.0,0.0,浙江(0); 发布(1); 支持(2); 游戏(3); 出海(4); 20(5); 条(6); 措施(7)
34304,4131,234,27.32,0.1373,0.105301,0.009683,0.023965,0.006052,0.000242,0.00581,女性(0); 导演(1); 男(2); 不同(3); 虐女(4); 多(5)
21917,780,347,4.31,0.0756,0.00641,0.0,0.002564,0.001282,0.0,0.001282,听(0); 话筒(1); 郭施亮(2); 人生(3); 轉發(4); Repost(5); 码住(6); 投产(7); 比(8)
49127,2376,182,22.08,0.2151,0.049242,0.011364,0.01936,0.016414,0.001684,0.014731,本科(0); 高考(1); 专科(2); 开麦季(3); 专业(4); 公办(5); 民办(6); 报考(7); 指南(8); 压线(9)
54203,1174,581,4.02,0.0094,0.0,0.0,0.0,0.000852,0.0,0.000852,四川(0); 高(1); 考查(2); 分(3); 赞(4); 鲜花(5)
53984,1674,350,7.8,0.2025,0.065114,0.007766,0.0,0.020311,0.000597,0.019713,希望(0); 智慧(1); 快乐(2); 勇气(3); 幸福(4); 感恩(5); 人生(6); 掌宝(7); 自由(8); 奉献(9); 心情(10); 哆(11); 啦(12)
53206,464,51,14.63,0.4224,0.155172,0.00431,0.038793,0.025862,0.0,0.025862,夸克(0); 真的(1); 专业(2); 志愿(3); 太(4); 帮(5); 非常(6)
52083,59,14,6.64,0.4746,0.0,0.0,0.0,0.0,0.0,0.0,大学(0); 报考(1); 热问(2); 宝藏(3); 安利(4); 计划(5); 王巍(6)
52088,2236,212,16.0,0.2366,0.078265,0.013864,0.010286,0.029964,0.001789,0.028175,幸福(0); 希望(1); 微笑(2); 梦想(3); 小(4); 时刻(5); 力量(6); 成功(7); 毅力(8)
2077,974,25,77.04,0.0298,0.0,0.0,0.0,0.0,0.0,0.0,2025(0); 山西(1); 咨询会(2); 高考(3); 志愿(4); 填报(5); 考生(6); 年(7); 推荐(8); 报考(9); 本科(10); 院校(11); 八(12)
53100,21,11,3.73,0.1905,0.0,0.0,0.0,0.0,0.0,0.0,首富(0)
50476,48,19,4.53,0.2708,0.0625,0.0,0.0,0.0,0.0,0.0,张一鸣(0); 钉(1); 历史(2); 十字架(3)
54520,732,89,12.6,0.3443,0.071038,0.015027,0.001366,0.023224,0.001366,0.021858,智慧(0); 山东(1); 希望(2); 梦想(3); 微笑(4); 快乐(5); 高考(6); 分数线(7); 幸福(8); 实现(9); 勇气(10)
12338,13373,1179,18.62,0.0818,0.099753,0.027294,0.044717,0.013834,0.00015,0.013684,思维(0); 销售(1); 我们(2)
29874,487,45,18.8,0.2218,0.01848,0.0,0.034908,0.020534,0.0,0.020534,哈哈哈哈(0); 笑(1); cry(2); Frewing(3); 哈哈(4); 祝(5); 佳音(6)
26353,1352,483,5.2,0.1642,0.036982,0.008136,0.018491,0.003698,0.0,0.003698,这样(0); 真的(1); 就是(2); 以后(3); 允悲(4)
24692,365041,17260,32.4,0.0036,0.016237,0.002474,0.004372,0.002101,8.2e-05,0.002019,报名(0); 客服(1); 蚂蚁(2); 云(3); 宝(4); 1(5); 充电(6)
34950,2833,1321,4.18,0.0173,0.004236,0.0,0.000353,0.004236,0.0,0.004236,微笑(0); 太(1); 开心(2); 笑(3); 不语(4); 挤眼(5); 嘻嘻(6); 机会(7); 哈哈(8); 馋嘴(9); 抱(10); 一抱(11); 鼓掌(12)
29378,2927,750,6.89,0.2286,0.048514,0.002392,0.025624,0.006491,0.003075,0.003416,
28659,320,160,4.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,
28608,691,344,4.01,0.0347,0.002894,0.0,0.001447,0.0,0.0,0.0,Repost(0); 对策(1); 申论(2); 问题(3); 吾爱(4); 钏(5); 印象(6); 笔记(7); 轉發(8); 1(9); 提出(10); 题(11); 6(12)
28183,10342,831,20.54,0.0702,0.027558,0.00058,0.010346,0.002224,9.7e-05,0.002127,白宫(0); 官网(1); 这样(2); http(3); t(4); cn(5); 川宝(6); 现在(7); 之后(8)
30340,3490,1623,4.22,0.0372,0.011461,0.002865,0.004011,0.002006,0.000287,0.001719,我们(0); 真的(1); 搭子(2); 太(3)
32967,754,60,22.22,0.2732,0.104775,0.007958,0.059682,0.009284,0.001326,0.007958,存款(0); 个人(1); 经济(2); 生活(3); 35(4); 岁(5); 选择(6); 重要(7); 取决于(8); 数字(9); 情况(10); 不必(11); 能力(12); 更(13); 多少(14); 纠结(15)
33965,422,50,15.6,0.4242,0.092417,0.054502,0.037915,0.0,0.00237,-0.00237,Manus(0); 更(1); 我们(2); 越来越(3); 强大(4); 进步(5); 挑战(6); 迅速(7)
35520,20,10,4.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,轉發(0)
29859,1405,163,14.1,0.2391,0.103203,0.029181,0.080427,0.003559,0.000712,0.002847,我们(0); 思考(1)
35591,4434,2117,4.12,0.0289,0.001353,0.0,0.002255,0.001353,0.0,0.001353,公务员(0); 公考(1); 考试(2); 决战(3); 申论(4); 作文(5); 1(6); Repost(7); 举手(8)
29003,208,104,4.0,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,
28487,4482,1178,6.64,0.085,0.063588,0.004016,0.020527,0.008478,0.0,0.008478,职业(0); 高薪(1); 小众(2); 师(3)
35164,375,129,5.46,0.2347,0.072,0.002667,0.016,0.002667,0.0,0.002667,电影(0); 非常(1); 真的(2); 好看(3); 值得一看(4); 这部(5); 精彩(6); 推荐(7)
30374,1437,362,6.83,0.1649,0.074461,0.007655,0.038274,0.011134,0.000696,0.010438,真的(0); 惊喜(1); 打(2); call(3)
38514,167,26,11.38,0.521,0.053892,0.02994,0.011976,0.035928,0.0,0.035928,越来越(0); 科技(1); 真的(2); 多(3); 很多(4)
32263,665,82,12.48,0.5098,0.124812,0.0,0.021053,0.013534,0.0,0.013534,里(0); 吸引(1)
35713,949,100,14.72,0.2708,0.147524,0.026344,0.047418,0.021075,0.0,0.021075,夸克(0); 太(1); 真的(2); 全面(3); 含金量(4); 起来(5)
33738,750,110,11.11,0.3253,0.121333,0.016,0.061333,0.008,0.001333,0.006667,夸克(0); 真的(1); 太(2); 打(3); 能(4); 这么(5); 离职(6)
30871,1549,113,21.55,0.2731,0.081988,0.017431,0.047127,0.018076,0.003228,0.014848,微笑(0); 我们(1); 能(2); 策划(3); 太(4); 鼓掌(5)
29764,878,335,4.95,0.139,0.038724,0.001139,0.004556,0.003417,0.0,0.003417,人到中年(0); 不该(1); 事(2); 件(3); 分析(4); 最(5)
29997,400,200,4.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,
29884,87,32,5.16,0.2299,0.011494,0.0,0.0,0.0,0.0,0.0,英语(0); 写作(1); 翻译(2); 高频词(3); 孤独(4); 创业者(5); 1200205(6); 国际(7); 超级(8); 网球(9); 巨星(10); 父(11)
26531,4749,206,37.15,0.1973,0.06654,0.014319,0.053906,0.001685,0.001895,-0.000211,以为(0)
35924,159,54,5.26,0.2893,0.044025,0.0,0.006289,0.006289,0.0,0.006289,按摩(0); 不过(1); 比(2); 牛(3); 陈智(4); 疯(5); 不甘(6); 寂寞(7); 物种(8)
42591,154,10,27.4,0.4221,0.006494,0.0,0.019481,0.0,0.0,0.0,招聘会(0); 专场(1); 跨境(2); 电商(3); 产业(4); 人才(5); 网络(6); 进行(7); 毕业生(8); 带岗(9); 千方百计(10); 促(11)
28695,602,285,4.21,0.0781,0.004983,0.003322,0.001661,0.001661,0.0,0.001661,普通人(0); 收入(1); Repost(2); deepseek(3); 建议(4); 30(5); 岁(6); 以上(7); 死(8); 磕(9); 以下(10)
32135,130,22,9.55,0.5385,0.1,0.061538,0.053846,0.015385,0.0,0.015385,必须(0); 上班(1); 赚钱(2); 人生(3); 不停(4); 太(5)
28883,22,11,4.0,0.1364,0.0,0.0,0.0,0.0,0.0,0.0,轉發(0)
31493,396,157,4.96,0.1035,0.005051,0.0,0.005051,0.005051,0.0,0.005051,自救(0); 指南(1); 副业(2); DeepSeek(3); 总结(4); 中年(5); 5(6); 月入(7); 过万(8)
29216,463,48,15.44,0.4492,0.142549,0.021598,0.079914,0.021598,0.006479,0.015119,夸克(0); 我们(1); 真的(2); 体验(3); 挺(4)
28724,591,128,7.64,0.0914,0.042301,0.0,0.040609,0.0,0.0,0.0,转给(0); 新粑(1); 粑(2); 妈妈(3); 里面(4); 观点(5); 认同(6); 尤其(7); 第一条(8); 貌似(9)
28618,201,38,11.53,0.3134,0.124378,0.039801,0.0,0.0,0.0,0.0,失业率(0); DeepSeek(1); 上升(2); 使用(3); 行业(4); 导致(5); 更(6); 影响(7); 多(8)
28701,894,102,16.1,0.245,0.089485,0.044743,0.011186,0.002237,0.0,0.002237,人机(0); 失业率(1); 市场(2); 协作(3); 优化(4); 长期(5); 短期(6); 影响(7); 更(8)
29000,79,38,4.08,0.1266,0.012658,0.0,0.012658,0.0,0.0,0.0,轉發(0); 不会(1); 铁饭碗(2)
36019,255,61,7.21,0.302,0.027451,0.0,0.0,0.0,0.0,0.0,地窖(0); 冬天(1); 秋菜(2); 冬季(3); 吃(4); 蔬菜(5); 新鲜(6); 储存(7); 能(8); 存菜(9); 白菜(10); 萝卜(11)
44055,539,37,23.92,0.5046,0.148423,0.020408,0.025974,0.014842,0.0,0.014842,我们(0); 每(1); 真是(2); 非常(3); 感受(4)
29199,862,418,4.08,0.0429,0.00348,0.00116,0.0,0.0,0.0,0.0,孩子(0); 学校(1); 大学(2); good(3); 高考(4); 嗯(5); 1(6); 专业(7); 报考(8); 指南(9); 志愿(10); 填报(11)
34851,912,106,13.5,0.2708,0.14364,0.025219,0.052632,0.020833,0.0,0.020833,夸克(0); 真的(1); 全面(2); 太(3); 我们(4); 非常(5)
28079,4792,319,25.29,0.0666,0.114566,0.039023,0.004382,0.000417,0.0,0.000417,不同(0); 实现(1); 效果(2); 分(3); 模型(4); 提示(5); 工程(6)
34958,2677,125,36.71,0.0844,0.094882,0.011954,0.015316,0.002241,0.000374,0.001868,更(0); 领域(1); 像是(2); Mann(3); 妈妈(4); 最好(5); 朋友(6); 设计师(7); 设计(8)
37823,515,131,6.7,0.1204,0.0,0.0,0.0,0.040777,0.0,0.040777,鲜花(0); good(1); 赞(2); 音乐(3); 带(4); 微博去(5); 旅行(6); 请(7); 耶(8); 给力(9)
35218,879,85,18.39,0.3333,0.110353,0.01479,0.017065,0.007964,0.0,0.007964,身份(0); 应届生(1); 黄金(2); 宝贵(3); 无限(4); 珍惜(5); 像是(6); 如同(7); 开启(8); 机遇(9)
28910,1314,557,4.52,0.1469,0.010654,0.003044,0.006088,0.000761,0.0,0.000761,Repost(0)
30204,1379,611,4.46,0.0689,0.011603,0.0,0.007252,0.000725,0.0,0.000725,翻身(0); 机会(1); 普通人(2); 轉發(3); deepseek(4); Deepseek(5); 分析(6)
30528,975,333,5.33,0.1682,0.055385,0.009231,0.017436,0.019487,0.0,0.019487,真的(0); 我们(1); 赞(2); 助手(3)
28480,77,15,8.67,0.7403,0.142857,0.012987,0.090909,0.012987,0.012987,0.0,读研(0); 真的(1); 确实(2); 这样(3); 更累(4); 还要(5); 各有(6); 各(7); 辛苦(8); 身心俱疲(9); 相比之下(10); 一些(11)
43598,355,12,49.42,0.2986,0.067606,0.014085,0.047887,0.016901,0.0,0.016901,写(0); 补全(1); 现在(2); 尝试(3); 大纲(4); 放到(5); ima(6); 笔记(7)
38155,322,83,6.86,0.3665,0.046584,0.006211,0.02795,0.003106,0.0,0.003106,Repost(0); 轉發(1); 二哈(2)
29933,1531,274,9.96,0.2789,0.097975,0.004572,0.007185,0.001306,0.0,0.001306,研究生(0); 硕士(1); 博士(2); 更(3); 知识(4); 学历(5); 学位(6); 学术(7); 阶段(8)
30424,3095,1136,5.11,0.0817,0.028433,0.0042,0.012278,0.005816,0.001616,0.0042,打(0); 抱抱(1); 生活(2); 真的(3); 工人(4); 更(5)
30547,782,85,14.95,0.3286,0.088235,0.014066,0.049872,0.017903,0.001279,0.016624,方便(0); 真的(1); 我们(2); 很多(3); doge(4); 太(5); 心(6)
42657,55,28,4.0,0.0727,0.0,0.0,0.0,0.0,0.0,0.0,网络安全(0); 轉發(1)
27281,955,460,4.14,0.0534,0.004188,0.001047,0.001047,0.001047,0.0,0.001047,Repost(0); 轉發(1); DeepSeek(2); 小(3); 微笑(4); 在家(5); 大家(6)
31898,168,31,8.71,0.4643,0.041667,0.0,0.017857,0.0,0.0,0.0,裂开(0); 笑哈哈(1); 这样(2); 嘻嘻(3); 设计(4); 尸块(5)
46728,84,25,6.48,0.3929,0.02381,0.0,0.035714,0.0,0.0,0.0,不能(0); 依赖(1); 有缘人(2); 心(3); 辅助工具(4); 太(5); 孩子(6); 现在(7); 康复(8); 残疾(9); 父亲(10)
30543,2814,1104,4.83,0.0956,0.031628,0.008529,0.01457,0.006041,0.0,0.006041,真的(0); 我们(1)
29038,1799,870,4.12,0.0428,0.001668,0.001112,0.0,0.002223,0.0,0.002223,Repost(0); 副业(1); 轉發(2); 笑(3); 转转(4); 赚钱(5); 5(6); 洋洋(7); 洋(8); 创业(9); cry(10)
38829,544,113,8.44,0.3364,0.047794,0.011029,0.03125,0.023897,0.001838,0.022059,华为(0); 磁(1); 偾(2); 等辉(3); 似脑(4); 支持(5); 当蔚感(6); 小艺(7)
32288,200,81,4.74,0.22,0.02,0.0,0.005,0.0,0.0,0.0,马(0); 马马马(1); 现在(2); 咋(3); 没(4); 找(5); 半天(6); 橱窗(7); 里(8); 不见(9); 公考(10); 大(11)
32053,814,61,25.0,0.2703,0.128993,0.012285,0.020885,0.006143,0.0,0.006143,湖北省(0); 大学(1); 最好(2); 十所(3); 盘点(4); 符合(5); 预期(6); 实力(7); 基本(8); 排名(9); 大学排名(10); 智(11); 搜(12); 武汉大学(13)
31044,396,90,7.72,0.3081,0.063131,0.007576,0.042929,0.030303,0.002525,0.027778,藤奈巫(0); 追(1); 仿冶(2); 棕坑度(3); 不错(4); 喜欢(5)
29398,544,70,12.16,0.3695,0.158088,0.012868,0.055147,0.012868,0.0,0.012868,夸克(0); 真的(1); 太(2); 推荐(3); 城市(4); 全面(5); 感觉(6)
45326,24,12,4.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,
36391,1289,270,8.1,0.052,0.03879,0.012413,0.000776,0.0,0.0,0.0,六大(0); 热点(1); 领域(2); 申论(3); 范(4); 文集(5); 涵盖(6); 银发(7); 经济(8)
18312,2123,276,14.0,0.0711,0.017899,0.00471,0.001413,0.000471,0.0,0.000471,了不起(0); 东漂(1); 学童(2); caozenghui(3); 八大(4); 山债(5); _(6); Repost(7); EmmaY(8); 1993(9)
28770,215,102,4.29,0.0837,0.004651,0.0,0.0,0.0,0.0,0.0,Repost(0); 好东东(1); 感悟(2); DeepSeek(3); 十年(4); 收入(5); 高(6); 越老越(7); 吃香(8); 职业(9)
28601,495,26,32.38,0.3818,0.117172,0.016162,0.008081,0.00404,0.0,0.00404,教育(0); 教师(1); 线(2); 优势(3); 情感(4); 价值(5); 模式(6); 共创(7)
35160,409,39,17.13,0.3545,0.090465,0.00978,0.031785,0.002445,0.0,0.002445,agent(0); 容错(1); 就是(2); 自动(3); 驾驶(4); 更(5); 率(6); 高(7)
27144,862,400,4.26,0.0661,0.012761,0.00348,0.0058,0.00116,0.0,0.00116,人到中年(0); 轉發(1); good(2); 最(3); 应该(4); 十件事(5); Repost(6)
36058,210,64,5.89,0.3333,0.071429,0.009524,0.019048,0.019048,0.004762,0.014286,大城市(0); 真的(1); 不错(2); 首选(3); 这样(4); 感觉(5); 喵(6)
30940,58,23,4.87,0.2931,0.034483,0.0,0.017241,0.0,0.0,0.0,Repost(0); 就是(1); 会用(2); 淘汰(3); 不会(4); 允悲(5); 行业(6)
12243,237,21,18.81,0.5443,0.113924,0.029536,0.033755,0.029536,0.0,0.029536,真的(0); 现在(1); 越来越(2); 保险(3); 机会(4)
32107,699,100,11.52,0.2332,0.143062,0.001431,0.008584,0.008584,0.0,0.008584,朋友(0); 支持(1); 困境(2); 力量(3); 重要(4); 至关重要(5); 时(6); 温暖(7)
29974,20,10,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,
24177,3086,555,9.63,0.2126,0.039533,0.008425,0.050875,0.008425,0.001296,0.007129,专业(0); 没(1)
29130,49,16,4.88,0.2449,0.0,0.0,0.0,0.0,0.0,0.0,喵(0); 微风(1); 人才(2); ok(3); 道理(4)
38690,1215,592,4.11,0.0444,0.001646,0.0,0.000823,0.001646,0.0,0.001646,Repost(0); 职业(1); 中年人(2); 轉發(3); 1(4); 创业(5); 姚瑶遥(6)
28873,17,9,3.78,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,模板(0)
32331,632,82,15.24,0.4177,0.049051,0.033228,0.011076,0.003165,0.0,0.003165,助力(0); 逆水行舟(1); 不进则退(2); 学无止境(3); 职业(4); 更(5); 学如(6); 实现(7); 水滴石穿(8); 持续(9)
28369,1844,545,6.28,0.1687,0.052603,0.0141,0.013557,0.001085,0.005965,-0.004881,考研(0); 化(1); 高考(2); 学生(3); 现象(4); 竞争(5); 加剧(6); 教育(7); 压力(8); 智(9); 搜(10); DS(11); 应试(12)
36063,42,21,3.9,0.1429,0.02381,0.0,0.0,0.0,0.0,0.0,太(0); 实用(1); 搜索(2)
31570,849,251,7.18,0.1661,0.002356,0.002356,0.004711,0.009423,0.0,0.009423,ThinkBook(0); AIP(1); C#(2); 16p(3); 换个(4); 角度(5); 总能(6); 看见(7); 新世界(8); 苦涩(9); 设计师(10)
38634,874,92,15.93,0.3398,0.128146,0.05492,0.062929,0.019451,0.0,0.019451,我们(0); 真的(1); 现在(2); 越来越(3)
30327,469,45,17.24,0.3049,0.036247,0.01919,0.044776,0.0,0.0,0.0,比较(0); 不是(1); 老街坊(2); 边角料(3)
